Measure,Country,Sex,Age.Range,Cause,Metric,Year,Rate,GDP_ProCap_USD2010,UnemploymentRate,SuicCrime,Geo_Region,HeatDeaths,HeatWave,CivilWar,ViolentEvent,Unemployment_lag1year,Unemployment_lag2year,GDP_lag1year,GDP_lag2year,Income_2010
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1992,30.95298326,1658.378602,2.802000046,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,,1490.760347,,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1993,30.69845414,1915.549642,2.878000021,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.802000046,2.763999939,1658.378602,1490.760347,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1994,30.46328703,1982.658115,2.89199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.878000021,2.802000046,1915.549642,1658.378602,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1995,30.30210119,1872.11811,2.897000074,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.89199996,2.878000021,1982.658115,1915.549642,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1996,30.22819307,1968.630715,2.90899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.897000074,2.89199996,1872.11811,1982.658115,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1997,30.15736163,1845.783984,2.898999929,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.90899992,2.897000074,1968.630715,1872.11811,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1998,30.11112993,1733.21643,2.895999908,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.898999929,2.90899992,1845.783984,1968.630715,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,1999,29.88544957,1723.869456,2.934999943,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.895999908,2.898999929,1733.21643,1845.783984,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2000,29.2961668,1643.084126,2.920000076,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.934999943,2.895999908,1723.869456,1733.21643,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2001,29.07313828,1606.195503,2.819999933,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.920000076,2.934999943,1643.084126,1723.869456,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2002,28.90097169,1571.039333,2.763999939,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.819999933,2.920000076,1606.195503,1643.084126,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2003,28.87870808,1572.863075,2.671999931,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,2.819999933,1571.039333,1606.195503,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2004,28.85778889,1582.388263,2.542999983,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.671999931,2.763999939,1572.863075,1571.039333,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2005,28.94582618,1646.343987,2.40899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.542999983,2.671999931,1582.388263,1572.863075,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2006,28.95771639,1695.727314,2.236000061,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.40899992,2.542999983,1646.343987,1582.388263,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2007,28.75267879,1784.85298,2.082999945,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.236000061,2.40899992,1695.727314,1646.343987,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2008,28.57542236,1736.786306,1.980999947,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.082999945,2.236000061,1784.85298,1695.727314,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2009,28.40366742,1811.1304,2.048000097,Misdemeanor,East Asia & Pacific,0,Normal,No,No,1.980999947,2.082999945,1736.786306,1784.85298,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2010,28.51175091,1949.352518,2.002000093,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.048000097,1.980999947,1811.1304,1736.786306,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2011,28.48765326,1928.29268,2.619999886,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.002000093,2.048000097,1949.352518,1811.1304,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2012,28.52837137,1976.098783,2.630000114,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.619999886,2.002000093,1928.29268,1949.352518,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2013,28.50585969,2010.225863,2.64199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.630000114,2.619999886,1976.098783,1928.29268,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2014,28.31489164,2237.00386,2.601000071,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.64199996,2.630000114,2010.225863,1976.098783,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2015,27.94827387,2400.503936,2.572999954,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.601000071,2.64199996,2237.00386,2010.225863,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2016,27.6654954,2448.861249,2.539000034,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.572999954,2.601000071,2400.503936,2237.00386,Lower-Middle
Deaths,Papua New Guinea,Male,60 to 64,Self-harm,Rate,2017,27.47057294,2485.529266,2.480000019,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.539000034,2.572999954,2448.861249,2400.503936,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1991,36.59822268,1490.760347,2.763999939,Misdemeanor,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1992,36.32759662,1658.378602,2.802000046,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,,1490.760347,,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1993,36.08988562,1915.549642,2.878000021,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.802000046,2.763999939,1658.378602,1490.760347,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1994,35.91948364,1982.658115,2.89199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.878000021,2.802000046,1915.549642,1658.378602,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1995,35.81759438,1872.11811,2.897000074,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.89199996,2.878000021,1982.658115,1915.549642,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1996,35.40178315,1968.630715,2.90899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.897000074,2.89199996,1872.11811,1982.658115,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1997,35.45435309,1845.783984,2.898999929,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.90899992,2.897000074,1968.630715,1872.11811,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1998,35.45562807,1733.21643,2.895999908,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.898999929,2.90899992,1845.783984,1968.630715,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,1999,35.27314058,1723.869456,2.934999943,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.895999908,2.898999929,1733.21643,1845.783984,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2000,34.83804445,1643.084126,2.920000076,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.934999943,2.895999908,1723.869456,1733.21643,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2001,34.76485855,1606.195503,2.819999933,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.920000076,2.934999943,1643.084126,1723.869456,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2002,34.66518742,1571.039333,2.763999939,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.819999933,2.920000076,1606.195503,1643.084126,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2003,34.75695503,1572.863075,2.671999931,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,2.819999933,1571.039333,1606.195503,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2004,34.63135556,1582.388263,2.542999983,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.671999931,2.763999939,1572.863075,1571.039333,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2005,34.28026263,1646.343987,2.40899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.542999983,2.671999931,1582.388263,1572.863075,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2006,34.23805819,1695.727314,2.236000061,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.40899992,2.542999983,1646.343987,1582.388263,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2007,34.16194825,1784.85298,2.082999945,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.236000061,2.40899992,1695.727314,1646.343987,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2008,34.08158713,1736.786306,1.980999947,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.082999945,2.236000061,1784.85298,1695.727314,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2009,34.02280653,1811.1304,2.048000097,Misdemeanor,East Asia & Pacific,0,Normal,No,No,1.980999947,2.082999945,1736.786306,1784.85298,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2010,34.13061455,1949.352518,2.002000093,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.048000097,1.980999947,1811.1304,1736.786306,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2011,33.98734896,1928.29268,2.619999886,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.002000093,2.048000097,1949.352518,1811.1304,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2012,33.62297575,1976.098783,2.630000114,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.619999886,2.002000093,1928.29268,1949.352518,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2013,33.3227053,2010.225863,2.64199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.630000114,2.619999886,1976.098783,1928.29268,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2014,33.11010013,2237.00386,2.601000071,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.64199996,2.630000114,2010.225863,1976.098783,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2015,33.31459485,2400.503936,2.572999954,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.601000071,2.64199996,2237.00386,2010.225863,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2016,33.25430711,2448.861249,2.539000034,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.572999954,2.601000071,2400.503936,2237.00386,Lower-Middle
Deaths,Papua New Guinea,Male,65 to 69,Self-harm,Rate,2017,33.29592175,2485.529266,2.480000019,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.539000034,2.572999954,2448.861249,2400.503936,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1991,27.03474208,1490.760347,2.763999939,Misdemeanor,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1992,27.0082388,1658.378602,2.802000046,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,,1490.760347,,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1993,26.76468792,1915.549642,2.878000021,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.802000046,2.763999939,1658.378602,1490.760347,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1994,26.43082375,1982.658115,2.89199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.878000021,2.802000046,1915.549642,1658.378602,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1995,26.10320007,1872.11811,2.897000074,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.89199996,2.878000021,1982.658115,1915.549642,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1996,26.18769771,1968.630715,2.90899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.897000074,2.89199996,1872.11811,1982.658115,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1997,26.05021316,1845.783984,2.898999929,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.90899992,2.897000074,1968.630715,1872.11811,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1998,26.00990387,1733.21643,2.895999908,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.898999929,2.90899992,1845.783984,1968.630715,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,1999,25.8674534,1723.869456,2.934999943,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.895999908,2.898999929,1733.21643,1845.783984,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2000,25.49896919,1643.084126,2.920000076,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.934999943,2.895999908,1723.869456,1733.21643,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2001,25.11626762,1606.195503,2.819999933,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.920000076,2.934999943,1643.084126,1723.869456,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2002,25.06015033,1571.039333,2.763999939,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.819999933,2.920000076,1606.195503,1643.084126,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2003,25.14435911,1572.863075,2.671999931,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,2.819999933,1571.039333,1606.195503,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2004,25.16304422,1582.388263,2.542999983,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.671999931,2.763999939,1572.863075,1571.039333,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2005,25.18681833,1646.343987,2.40899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.542999983,2.671999931,1582.388263,1572.863075,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2006,25.30642546,1695.727314,2.236000061,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.40899992,2.542999983,1646.343987,1582.388263,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2007,25.3647633,1784.85298,2.082999945,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.236000061,2.40899992,1695.727314,1646.343987,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2008,25.40755252,1736.786306,1.980999947,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.082999945,2.236000061,1784.85298,1695.727314,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2009,25.28044098,1811.1304,2.048000097,Misdemeanor,East Asia & Pacific,0,Normal,No,No,1.980999947,2.082999945,1736.786306,1784.85298,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2010,25.0757015,1949.352518,2.002000093,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.048000097,1.980999947,1811.1304,1736.786306,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2011,24.99292086,1928.29268,2.619999886,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.002000093,2.048000097,1949.352518,1811.1304,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2012,24.90685448,1976.098783,2.630000114,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.619999886,2.002000093,1928.29268,1949.352518,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2013,24.79977822,2010.225863,2.64199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.630000114,2.619999886,1976.098783,1928.29268,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2014,24.71762043,2237.00386,2.601000071,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.64199996,2.630000114,2010.225863,1976.098783,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2015,24.76998716,2400.503936,2.572999954,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.601000071,2.64199996,2237.00386,2010.225863,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2016,24.54992517,2448.861249,2.539000034,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.572999954,2.601000071,2400.503936,2237.00386,Lower-Middle
Deaths,Papua New Guinea,Male,70 to 74,Self-harm,Rate,2017,24.22980451,2485.529266,2.480000019,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.539000034,2.572999954,2448.861249,2400.503936,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1991,27.84713799,1490.760347,2.763999939,Misdemeanor,East Asia & Pacific,0,Normal,No,No,,,,,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1992,27.3447872,1658.378602,2.802000046,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,,1490.760347,,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1993,27.19251843,1915.549642,2.878000021,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.802000046,2.763999939,1658.378602,1490.760347,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1994,27.27228282,1982.658115,2.89199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.878000021,2.802000046,1915.549642,1658.378602,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1995,27.47902949,1872.11811,2.897000074,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.89199996,2.878000021,1982.658115,1915.549642,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1996,27.69889273,1968.630715,2.90899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.897000074,2.89199996,1872.11811,1982.658115,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1997,27.78424189,1845.783984,2.898999929,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.90899992,2.897000074,1968.630715,1872.11811,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1998,27.7226183,1733.21643,2.895999908,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.898999929,2.90899992,1845.783984,1968.630715,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,1999,27.43465183,1723.869456,2.934999943,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.895999908,2.898999929,1733.21643,1845.783984,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2000,26.85340686,1643.084126,2.920000076,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.934999943,2.895999908,1723.869456,1733.21643,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2001,26.88150014,1606.195503,2.819999933,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.920000076,2.934999943,1643.084126,1723.869456,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2002,26.64595859,1571.039333,2.763999939,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.819999933,2.920000076,1606.195503,1643.084126,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2003,26.64538438,1572.863075,2.671999931,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.763999939,2.819999933,1571.039333,1606.195503,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2004,26.61866955,1582.388263,2.542999983,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.671999931,2.763999939,1572.863075,1571.039333,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2005,26.5688382,1646.343987,2.40899992,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.542999983,2.671999931,1582.388263,1572.863075,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2006,26.37745289,1695.727314,2.236000061,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.40899992,2.542999983,1646.343987,1582.388263,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2007,26.42910857,1784.85298,2.082999945,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.236000061,2.40899992,1695.727314,1646.343987,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2008,26.46632431,1736.786306,1.980999947,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.082999945,2.236000061,1784.85298,1695.727314,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2009,26.49303792,1811.1304,2.048000097,Misdemeanor,East Asia & Pacific,0,Normal,No,No,1.980999947,2.082999945,1736.786306,1784.85298,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2010,26.62475819,1949.352518,2.002000093,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.048000097,1.980999947,1811.1304,1736.786306,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2011,26.73255353,1928.29268,2.619999886,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.002000093,2.048000097,1949.352518,1811.1304,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2012,26.75322876,1976.098783,2.630000114,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.619999886,2.002000093,1928.29268,1949.352518,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2013,26.74472856,2010.225863,2.64199996,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.630000114,2.619999886,1976.098783,1928.29268,Lower-Middle
Deaths,Papua New Guinea,Male,75 to 79,Self-harm,Rate,2014,26.61591233,2237.00386,2.601000071,Misdemeanor,East Asia & Pacific,0,Normal,No,No,2.64199996,2.630000114,2010.225863,1976.098783,Lower-Middle
